sample.x	sample.y	jsd
F_diarrhea_026	D_diarrhea_013	0.634888995703086
F_diarrhea_027	D_diarrhea_013	0.612620904012511
F_diarrhea_028	D_diarrhea_013	0.58113472331797
F_diarrhea_029	D_diarrhea_013	0.620935380850531
F_diarrhea_030	D_diarrhea_013	0.593335566135731
F_diarrhea_031	D_diarrhea_013	0.564739351737843
F_diarrhea_032	D_diarrhea_013	0.543458220692301
F_diarrhea_033	D_diarrhea_013	0.575221653390901
F_diarrhea_034	D_diarrhea_013	0.637577898476649
F_diarrhea_end	D_diarrhea_013	0.565515674837405
F_recovery_d004	D_diarrhea_013	0.557778715954593
F_recovery_d005	D_diarrhea_013	0.493183524821607
F_recovery_d006	D_diarrhea_013	0.574355608315994
F_recovery_d007	D_diarrhea_013	0.439703336486892
F_recovery_d008	D_diarrhea_013	0.56464868453248
F_recovery_d009	D_diarrhea_013	0.786092757904023
F_recovery_d010	D_diarrhea_013	0.53903293381329
F_recovery_d013	D_diarrhea_013	0.6042834373958
F_recovery_d015	D_diarrhea_013	0.649461170583064
F_recovery_d017	D_diarrhea_013	0.618149601623995
F_recovery_d021	D_diarrhea_013	0.635697134652529
F_recovery_d031	D_diarrhea_013	0.611305953790454
F_recovery_d038	D_diarrhea_013	0.529418847784923
F_recovery_d045	D_diarrhea_013	0.625959952815865
F_recovery_d052	D_diarrhea_013	0.555094162418383
F_recovery_d087	D_diarrhea_013	0.617564975762091
G_diarrhea_005	D_diarrhea_013	0.325030207442565
G_diarrhea_009	D_diarrhea_013	0.287531029473615
G_diarrhea_012	D_diarrhea_013	0.328375947350272
G_diarrhea_013	D_diarrhea_013	0.434058944285648
G_diarrhea_014	D_diarrhea_013	0.46592200068954
G_diarrhea_015	D_diarrhea_013	0.521958719376111
G_diarrhea_016	D_diarrhea_013	0.480785189689633
G_diarrhea_017	D_diarrhea_013	0.58425417112634
G_diarrhea_018	D_diarrhea_013	0.648635151338665
G_diarrhea_020	D_diarrhea_013	0.700620236252321
G_diarrhea_021	D_diarrhea_013	0.697192295801529
G_diarrhea_022	D_diarrhea_013	0.641382789890495
G_diarrhea_024	D_diarrhea_013	0.552857236481957
G_diarrhea_025	D_diarrhea_013	0.56802245480411
G_diarrhea_026	D_diarrhea_013	0.589796993514652
G_diarrhea_027	D_diarrhea_013	0.548893667515006
G_diarrhea_028	D_diarrhea_013	0.5678389698457
G_recovery_d003	D_diarrhea_013	0.486052301069084
G_recovery_d004	D_diarrhea_013	0.475412295021089
G_recovery_d005	D_diarrhea_013	0.532704697624832
G_recovery_d006	D_diarrhea_013	0.51754023558482
G_recovery_d007	D_diarrhea_013	0.613530401537416
G_recovery_d008	D_diarrhea_013	0.672588131395129
G_recovery_d009	D_diarrhea_013	0.683538582081658
G_recovery_d010	D_diarrhea_013	0.676838750049057
G_recovery_d015	D_diarrhea_013	0.733667151647189
G_recovery_d016	D_diarrhea_013	0.741054509739513
G_recovery_d023	D_diarrhea_013	0.742022923216329
G_recovery_d031	D_diarrhea_013	0.653634037051853
G_recovery_d037	D_diarrhea_013	0.727220846401136
G_recovery_d044	D_diarrhea_013	0.721271197843667
G_recovery_d051	D_diarrhea_013	0.814061739184247
G_recovery_d086	D_diarrhea_013	0.733903253468401
A_diarrhea_016	D_diarrhea_014	0.588000204912745
A_diarrhea_020	D_diarrhea_014	0.537742260550139
A_diarrhea_021	D_diarrhea_014	0.469481177861376
A_diarrhea_024	D_diarrhea_014	0.344644670264453
A_diarrhea_027	D_diarrhea_014	0.384286240698292
A_diarrhea_032	D_diarrhea_014	0.398625115971971
A_diarrhea_049	D_diarrhea_014	0.617105799989283
A_diarrhea_062	D_diarrhea_014	0.597992609722212
A_diarrhea_076	D_diarrhea_014	0.451117261433606
A_diarrhea_078	D_diarrhea_014	0.464063939722329
A_diarrhea_080	D_diarrhea_014	0.478994679194474
A_diarrhea_081	D_diarrhea_014	0.481462521521069
A_diarrhea_084	D_diarrhea_014	0.483937890125025
A_diarrhea_085	D_diarrhea_014	0.47880941542858
A_diarrhea_086	D_diarrhea_014	0.47586304000492
A_diarrhea_087	D_diarrhea_014	0.474139596580603
A_diarrhea_089	D_diarrhea_014	0.50111564556811
A_diarrhea_090	D_diarrhea_014	0.539490425511597
A_diarrhea_091	D_diarrhea_014	0.595373031520707
A_diarrhea_092	D_diarrhea_014	0.625878857066883
A_diarrhea_093	D_diarrhea_014	0.620767543365064
A_diarrhea_094	D_diarrhea_014	0.584552646718414
A_diarrhea_095	D_diarrhea_014	0.519687895633089
A_diarrhea_096	D_diarrhea_014	0.478968442092965
A_diarrhea_098	D_diarrhea_014	0.60600264304526
A_diarrhea_099	D_diarrhea_014	0.540329552757929
A_diarrhea_100	D_diarrhea_014	0.529129274641878
A_diarrhea_101	D_diarrhea_014	0.520271703803146
A_diarrhea_102	D_diarrhea_014	0.482636918987643
A_diarrhea_end	D_diarrhea_014	0.544625224847165
A_recovery_d004	D_diarrhea_014	0.676807156713651
A_recovery_d005	D_diarrhea_014	0.491326035131998
A_recovery_d006	D_diarrhea_014	0.706966027291911
A_recovery_d007	D_diarrhea_014	0.747421038997045
A_recovery_d008	D_diarrhea_014	0.679391243522355
A_recovery_d009	D_diarrhea_014	0.86046042145351
A_recovery_d010	D_diarrhea_014	0.743459216899773
A_recovery_d014	D_diarrhea_014	0.637319577068391
A_recovery_d016	D_diarrhea_014	0.58541365199602
A_recovery_d018	D_diarrhea_014	0.699395319392031
A_recovery_d025	D_diarrhea_014	0.784131007442531
A_recovery_d032	D_diarrhea_014	0.635686954766154
A_recovery_d039	D_diarrhea_014	0.642455057968518
A_recovery_d046	D_diarrhea_014	0.726590309412568
A_recovery_d053	D_diarrhea_014	0.856626615610128
A_recovery_d088	D_diarrhea_014	0.604535347261504
B_diarrhea_018	D_diarrhea_014	0.50425197509844
B_diarrhea_020	D_diarrhea_014	0.50963097466167
B_diarrhea_035	D_diarrhea_014	0.597011210717212
B_diarrhea_038	D_diarrhea_014	0.527004846149258
B_diarrhea_039	D_diarrhea_014	0.542837253810245
B_diarrhea_041	D_diarrhea_014	0.608597315374819
B_diarrhea_042	D_diarrhea_014	0.537743762434113
B_diarrhea_044	D_diarrhea_014	0.590950013647078
B_diarrhea_045	D_diarrhea_014	0.648236013132469
B_diarrhea_046	D_diarrhea_014	0.619161384430698
B_diarrhea_047	D_diarrhea_014	0.739051473530097
B_diarrhea_048	D_diarrhea_014	0.703016588382693
B_diarrhea_052	D_diarrhea_014	0.635086179834756
B_diarrhea_053	D_diarrhea_014	0.596890785821816
B_diarrhea_054	D_diarrhea_014	0.437067839399831
B_diarrhea_055	D_diarrhea_014	0.518825487311142
B_diarrhea_056	D_diarrhea_014	0.606949207816894
B_diarrhea_end	D_diarrhea_014	0.533820678827761
B_recovery_d004	D_diarrhea_014	0.603828835315125
B_recovery_d005	D_diarrhea_014	0.52017120018818
B_recovery_d006	D_diarrhea_014	0.451657262764918
B_recovery_d007	D_diarrhea_014	0.552514538823985
B_recovery_d008	D_diarrhea_014	0.550483321951634
B_recovery_d009	D_diarrhea_014	0.594304265334098
B_recovery_d010	D_diarrhea_014	0.588916593786027
B_recovery_d013	D_diarrhea_014	0.585007917820828
B_recovery_d015	D_diarrhea_014	0.616943270736489
B_recovery_d017	D_diarrhea_014	0.734930817567862
B_recovery_d025	D_diarrhea_014	0.731649044214627
B_recovery_d031	D_diarrhea_014	0.718755581840471
B_recovery_d037	D_diarrhea_014	0.794911582630114
B_recovery_d045	D_diarrhea_014	0.707730450679809
B_recovery_d052	D_diarrhea_014	0.703633516332821
B_recovery_d088	D_diarrhea_014	0.64151678166978
C_diarrhea_011	D_diarrhea_014	0.593797490914415
C_diarrhea_024	D_diarrhea_014	0.505696837514421
C_diarrhea_033	D_diarrhea_014	0.339009712801062
C_diarrhea_044	D_diarrhea_014	0.307385243644166
C_diarrhea_057	D_diarrhea_014	0.471617779902079
C_diarrhea_072	D_diarrhea_014	0.409765204151121
C_diarrhea_079	D_diarrhea_014	0.402798374344158
C_diarrhea_082	D_diarrhea_014	0.366695084305271
C_diarrhea_083	D_diarrhea_014	0.37407017016949
C_diarrhea_084	D_diarrhea_014	0.361189177420925
C_diarrhea_086	D_diarrhea_014	0.342638754626866
C_diarrhea_090	D_diarrhea_014	0.359861319757419
C_diarrhea_096	D_diarrhea_014	0.362787811540083
C_diarrhea_097	D_diarrhea_014	0.309777003266911
C_diarrhea_103	D_diarrhea_014	0.464109805215398
C_diarrhea_105	D_diarrhea_014	0.464781511518616
C_diarrhea_106	D_diarrhea_014	0.455597085285501
C_diarrhea_107	D_diarrhea_014	0.451876573670239
C_diarrhea_108	D_diarrhea_014	0.445106209445194
C_diarrhea_109	D_diarrhea_014	0.446166189663699
C_diarrhea_110	D_diarrhea_014	0.427445785422066
C_diarrhea_111	D_diarrhea_014	0.435930937675125
C_diarrhea_113	D_diarrhea_014	0.447680975551063
C_recovery_d005	D_diarrhea_014	0.636443373491356
C_recovery_d008	D_diarrhea_014	0.586061899595795
C_recovery_d009	D_diarrhea_014	0.467074876458362
C_recovery_d010	D_diarrhea_014	0.638275329082716
C_recovery_d013	D_diarrhea_014	0.988505729352129
C_recovery_d015	D_diarrhea_014	0.64910351608236
C_recovery_d017	D_diarrhea_014	0.58762778392004
C_recovery_d024	D_diarrhea_014	0.60766316002679
C_recovery_d031	D_diarrhea_014	0.496595855888646
C_recovery_d035	D_diarrhea_014	0.583329796720299
C_recovery_d045	D_diarrhea_014	0.649339469216715
C_recovery_d052	D_diarrhea_014	0.603931678339789
C_recovery_d087	D_diarrhea_014	0.523139288840464
D_diarrhea_006	D_diarrhea_014	0.173712777675461
D_diarrhea_008	D_diarrhea_014	0.122175934975291
D_diarrhea_011	D_diarrhea_014	0.0248240132584314
D_diarrhea_012	D_diarrhea_014	0.0241996271734918
D_diarrhea_013	D_diarrhea_014	0.0269025220339257
D_diarrhea_014	D_diarrhea_014	0
D_diarrhea_018	D_diarrhea_014	0.305118736140873
D_diarrhea_019	D_diarrhea_014	0.332758402111643
D_diarrhea_end	D_diarrhea_014	0.517594756422135
D_recovery_d003	D_diarrhea_014	0.493450457439286
D_recovery_d004	D_diarrhea_014	0.433614981934558
D_recovery_d005	D_diarrhea_014	0.603999531039305
D_recovery_d006	D_diarrhea_014	0.574128389225611
D_recovery_d007	D_diarrhea_014	0.464120892461116
D_recovery_d008	D_diarrhea_014	0.712850884075257
D_recovery_d009	D_diarrhea_014	0.696754622154544
D_recovery_d010	D_diarrhea_014	0.734890766639789
D_recovery_d012	D_diarrhea_014	0.689890024451184
D_recovery_d014	D_diarrhea_014	0.744738103601661
D_recovery_d016	D_diarrhea_014	0.696678836714887
D_recovery_d023	D_diarrhea_014	0.725002770487859
D_recovery_d030	D_diarrhea_014	0.734609728330882
D_recovery_d086	D_diarrhea_014	0.499698225301515
E_diarrhea_007	D_diarrhea_014	0.712571171344502
E_diarrhea_022	D_diarrhea_014	0.617671269173807
E_diarrhea_030	D_diarrhea_014	0.610116584087242
E_diarrhea_035	D_diarrhea_014	0.664870021520344
E_diarrhea_047	D_diarrhea_014	0.558479102209479
E_diarrhea_051	D_diarrhea_014	0.483100952560781
E_diarrhea_053	D_diarrhea_014	0.493545695927766
E_diarrhea_058	D_diarrhea_014	0.623290187470077
E_diarrhea_061	D_diarrhea_014	0.598673041864898
E_diarrhea_062	D_diarrhea_014	0.49371452252834
E_diarrhea_064	D_diarrhea_014	0.550376011670215
E_diarrhea_065	D_diarrhea_014	0.385115003508896
E_diarrhea_066	D_diarrhea_014	0.579320679938269
E_diarrhea_end	D_diarrhea_014	0.817353675755383
E_recovery_d004	D_diarrhea_014	0.494167256786653
E_recovery_d007	D_diarrhea_014	0.639223203855933
E_recovery_d008	D_diarrhea_014	0.684048278803923
E_recovery_d009	D_diarrhea_014	0.728011099153224
E_recovery_d010	D_diarrhea_014	0.682035298961031
E_recovery_d011	D_diarrhea_014	0.503582926611418
E_recovery_d024	D_diarrhea_014	0.773926523048776
F_diarrhea_005	D_diarrhea_014	0.398018394952153
F_diarrhea_007	D_diarrhea_014	0.463820101107348
F_diarrhea_008	D_diarrhea_014	0.59272398371715
F_diarrhea_009	D_diarrhea_014	0.588610332609674
F_diarrhea_010	D_diarrhea_014	0.540367486164579
F_diarrhea_011	D_diarrhea_014	0.45414735995815
F_diarrhea_012	D_diarrhea_014	0.483783533870333
F_diarrhea_015	D_diarrhea_014	0.418662682195068
F_diarrhea_016	D_diarrhea_014	0.438572581180361
F_diarrhea_017	D_diarrhea_014	0.429728598885409
F_diarrhea_018	D_diarrhea_014	0.450980435945282
F_diarrhea_019	D_diarrhea_014	0.477200737006092
F_diarrhea_020	D_diarrhea_014	0.511149171016183
F_diarrhea_021	D_diarrhea_014	0.54323880071886
F_diarrhea_022	D_diarrhea_014	0.520394708318991
F_diarrhea_023	D_diarrhea_014	0.536908261179027
F_diarrhea_025	D_diarrhea_014	0.527905017781591
F_diarrhea_026	D_diarrhea_014	0.565882247810544
F_diarrhea_027	D_diarrhea_014	0.536259301486981
F_diarrhea_028	D_diarrhea_014	0.500897187942207
F_diarrhea_029	D_diarrhea_014	0.553952082307187
F_diarrhea_030	D_diarrhea_014	0.525459152225659
F_diarrhea_031	D_diarrhea_014	0.504653228940394
F_diarrhea_032	D_diarrhea_014	0.512576463750048
F_diarrhea_033	D_diarrhea_014	0.571054234756466
F_diarrhea_034	D_diarrhea_014	0.642460258550788
F_diarrhea_end	D_diarrhea_014	0.547226628171812
F_recovery_d004	D_diarrhea_014	0.575377544254089
F_recovery_d005	D_diarrhea_014	0.50188460536409
F_recovery_d006	D_diarrhea_014	0.595998096418033
F_recovery_d007	D_diarrhea_014	0.434374818053146
F_recovery_d008	D_diarrhea_014	0.556823357164166
F_recovery_d009	D_diarrhea_014	0.799835492505079
F_recovery_d010	D_diarrhea_014	0.540945165814393
F_recovery_d013	D_diarrhea_014	0.627321573009461
F_recovery_d015	D_diarrhea_014	0.66736355173097
F_recovery_d017	D_diarrhea_014	0.642284349381597
F_recovery_d021	D_diarrhea_014	0.660252340471736
F_recovery_d031	D_diarrhea_014	0.636423048799797
F_recovery_d038	D_diarrhea_014	0.551241635122293
F_recovery_d045	D_diarrhea_014	0.647393373224897
F_recovery_d052	D_diarrhea_014	0.582621728121678
F_recovery_d087	D_diarrhea_014	0.639309638377702
G_diarrhea_005	D_diarrhea_014	0.422769596076648
G_diarrhea_009	D_diarrhea_014	0.384365766958972
G_diarrhea_012	D_diarrhea_014	0.41887742399598
G_diarrhea_013	D_diarrhea_014	0.503200182176883
G_diarrhea_014	D_diarrhea_014	0.527183230153973
G_diarrhea_015	D_diarrhea_014	0.571119343369568
G_diarrhea_016	D_diarrhea_014	0.54553611229899
G_diarrhea_017	D_diarrhea_014	0.619469148888673
G_diarrhea_018	D_diarrhea_014	0.661617959399031
G_diarrhea_020	D_diarrhea_014	0.694551469218728
G_diarrhea_021	D_diarrhea_014	0.695403086384847
G_diarrhea_022	D_diarrhea_014	0.615851055683714
G_diarrhea_024	D_diarrhea_014	0.473388631964006
G_diarrhea_025	D_diarrhea_014	0.482259264424715
G_diarrhea_026	D_diarrhea_014	0.512405955166012
G_diarrhea_027	D_diarrhea_014	0.464995709055936
G_diarrhea_028	D_diarrhea_014	0.479577524986719
G_recovery_d003	D_diarrhea_014	0.479745021228621
G_recovery_d004	D_diarrhea_014	0.49080790924051
G_recovery_d005	D_diarrhea_014	0.55821268268163
G_recovery_d006	D_diarrhea_014	0.558168480780086
G_recovery_d007	D_diarrhea_014	0.653677047530452
G_recovery_d008	D_diarrhea_014	0.705405639524096
G_recovery_d009	D_diarrhea_014	0.71124739751641
G_recovery_d010	D_diarrhea_014	0.702659815471698
G_recovery_d015	D_diarrhea_014	0.753267609924573
G_recovery_d016	D_diarrhea_014	0.756598840092788
G_recovery_d023	D_diarrhea_014	0.766110558269051
G_recovery_d031	D_diarrhea_014	0.676054720165625
G_recovery_d037	D_diarrhea_014	0.741487165992327
G_recovery_d044	D_diarrhea_014	0.744937350012511
G_recovery_d051	D_diarrhea_014	0.8348761336969
G_recovery_d086	D_diarrhea_014	0.760466116366674
A_diarrhea_016	D_diarrhea_018	0.813408373082099
A_diarrhea_020	D_diarrhea_018	0.687750990704045
A_diarrhea_021	D_diarrhea_018	0.619496206692127
A_diarrhea_024	D_diarrhea_018	0.434067739805721
A_diarrhea_027	D_diarrhea_018	0.352860189535299
A_diarrhea_032	D_diarrhea_018	0.437137120226137
A_diarrhea_049	D_diarrhea_018	0.423277217475224
A_diarrhea_062	D_diarrhea_018	0.461734635141163
A_diarrhea_076	D_diarrhea_018	0.372159968647509
A_diarrhea_078	D_diarrhea_018	0.34395997819334
A_diarrhea_080	D_diarrhea_018	0.357443513915471
A_diarrhea_081	D_diarrhea_018	0.356614277021469
A_diarrhea_084	D_diarrhea_018	0.356871671109142
A_diarrhea_085	D_diarrhea_018	0.339076784830532
A_diarrhea_086	D_diarrhea_018	0.339911173779463
A_diarrhea_087	D_diarrhea_018	0.332431894590481
A_diarrhea_089	D_diarrhea_018	0.35235717828676
A_diarrhea_090	D_diarrhea_018	0.37800432232322
A_diarrhea_091	D_diarrhea_018	0.478599546663257
A_diarrhea_092	D_diarrhea_018	0.540513428929669
A_diarrhea_093	D_diarrhea_018	0.53678587211088
A_diarrhea_094	D_diarrhea_018	0.510364421913715
A_diarrhea_095	D_diarrhea_018	0.396326843844135
A_diarrhea_096	D_diarrhea_018	0.313854344982291
A_diarrhea_098	D_diarrhea_018	0.539276804276075
A_diarrhea_099	D_diarrhea_018	0.458423050270044
A_diarrhea_100	D_diarrhea_018	0.439923935770286
A_diarrhea_101	D_diarrhea_018	0.463007528502983
A_diarrhea_102	D_diarrhea_018	0.403561421858175
A_diarrhea_end	D_diarrhea_018	0.515279952013941
A_recovery_d004	D_diarrhea_018	0.759280617721199
A_recovery_d005	D_diarrhea_018	0.455455444621505
A_recovery_d006	D_diarrhea_018	0.73849774696648
A_recovery_d007	D_diarrhea_018	0.846457985615026
A_recovery_d008	D_diarrhea_018	0.841204238789743
A_recovery_d009	D_diarrhea_018	0.902050937586058
A_recovery_d010	D_diarrhea_018	0.88249400976587
A_recovery_d014	D_diarrhea_018	0.958222202052703
A_recovery_d016	D_diarrhea_018	0.768900769754275
A_recovery_d018	D_diarrhea_018	0.900937083102975
A_recovery_d025	D_diarrhea_018	0.889033065496854
A_recovery_d032	D_diarrhea_018	0.919396386554201
A_recovery_d039	D_diarrhea_018	0.932722397916338
A_recovery_d046	D_diarrhea_018	0.938389117879633
A_recovery_d053	D_diarrhea_018	0.941698296878684
A_recovery_d088	D_diarrhea_018	0.888514788828952
B_diarrhea_018	D_diarrhea_018	0.685214899336333
B_diarrhea_020	D_diarrhea_018	0.753925617706449
B_diarrhea_035	D_diarrhea_018	0.700795630761755
B_diarrhea_038	D_diarrhea_018	0.614914759879215
B_diarrhea_039	D_diarrhea_018	0.640766461737658
B_diarrhea_041	D_diarrhea_018	0.71866005045263
B_diarrhea_042	D_diarrhea_018	0.653380101955434
B_diarrhea_044	D_diarrhea_018	0.719645715176467
B_diarrhea_045	D_diarrhea_018	0.78084513308288
B_diarrhea_046	D_diarrhea_018	0.759182394941673
B_diarrhea_047	D_diarrhea_018	0.893392872692637
B_diarrhea_048	D_diarrhea_018	0.841906209073436
B_diarrhea_052	D_diarrhea_018	0.714550087214586
B_diarrhea_053	D_diarrhea_018	0.708685920889082
B_diarrhea_054	D_diarrhea_018	0.451537989504891
B_diarrhea_055	D_diarrhea_018	0.59889130596223
B_diarrhea_056	D_diarrhea_018	0.85256929564448
B_diarrhea_end	D_diarrhea_018	0.589085684327676
B_recovery_d004	D_diarrhea_018	0.703258213485676
B_recovery_d005	D_diarrhea_018	0.73754458898235
B_recovery_d006	D_diarrhea_018	0.727430340050458
B_recovery_d007	D_diarrhea_018	0.790509581176726
B_recovery_d008	D_diarrhea_018	0.800070827479237
B_recovery_d009	D_diarrhea_018	0.873767618814332
B_recovery_d010	D_diarrhea_018	0.925816581660572
B_recovery_d013	D_diarrhea_018	0.876394745306968
B_recovery_d015	D_diarrhea_018	0.801598668811317
B_recovery_d017	D_diarrhea_018	0.925662508186711
B_recovery_d025	D_diarrhea_018	0.931479883299468
B_recovery_d031	D_diarrhea_018	0.923258231293592
B_recovery_d037	D_diarrhea_018	0.922931371503187
B_recovery_d045	D_diarrhea_018	0.824427054829173
B_recovery_d052	D_diarrhea_018	0.893959689535451
B_recovery_d088	D_diarrhea_018	0.942161150677937
C_diarrhea_011	D_diarrhea_018	0.691277988366401
C_diarrhea_024	D_diarrhea_018	0.38579631437454
C_diarrhea_033	D_diarrhea_018	0.428116796312699
C_diarrhea_044	D_diarrhea_018	0.560267930912796
C_diarrhea_057	D_diarrhea_018	0.349265495507932
C_diarrhea_072	D_diarrhea_018	0.317754843738324
C_diarrhea_079	D_diarrhea_018	0.297273432355774
C_diarrhea_082	D_diarrhea_018	0.313899416468115
C_diarrhea_083	D_diarrhea_018	0.331509091057523
C_diarrhea_084	D_diarrhea_018	0.352277923993742
C_diarrhea_086	D_diarrhea_018	0.337568267548106
C_diarrhea_090	D_diarrhea_018	0.345623408714948
C_diarrhea_096	D_diarrhea_018	0.317914806780318
C_diarrhea_097	D_diarrhea_018	0.370437980760575
C_diarrhea_103	D_diarrhea_018	0.256601920469429
C_diarrhea_105	D_diarrhea_018	0.329311994447036
C_diarrhea_106	D_diarrhea_018	0.276794278036604
C_diarrhea_107	D_diarrhea_018	0.331215737036398
C_diarrhea_108	D_diarrhea_018	0.276942618688672
C_diarrhea_109	D_diarrhea_018	0.276037169227448
C_diarrhea_110	D_diarrhea_018	0.317621704288032
C_diarrhea_111	D_diarrhea_018	0.28640432248903
C_diarrhea_113	D_diarrhea_018	0.295219380442463
C_recovery_d005	D_diarrhea_018	0.812802805363015
C_recovery_d008	D_diarrhea_018	0.896693910730842
C_recovery_d009	D_diarrhea_018	0.773666796183033
C_recovery_d010	D_diarrhea_018	0.719082060338764
C_recovery_d013	D_diarrhea_018	0.989407521830398
C_recovery_d015	D_diarrhea_018	0.884268831931462
C_recovery_d017	D_diarrhea_018	0.716285212645355
C_recovery_d024	D_diarrhea_018	0.532967555618904
C_recovery_d031	D_diarrhea_018	0.472119026771612
C_recovery_d035	D_diarrhea_018	0.533164287638856
C_recovery_d045	D_diarrhea_018	0.774777485291443
C_recovery_d052	D_diarrhea_018	0.724834874383369
C_recovery_d087	D_diarrhea_018	0.839611932284694
D_diarrhea_006	D_diarrhea_018	0.606918080562636
D_diarrhea_008	D_diarrhea_018	0.491621246629498
D_diarrhea_011	D_diarrhea_018	0.338703929692953
D_diarrhea_012	D_diarrhea_018	0.372541705040526
D_diarrhea_013	D_diarrhea_018	0.37975787354958
D_diarrhea_014	D_diarrhea_018	0.305118736140873
D_diarrhea_018	D_diarrhea_018	0
D_diarrhea_019	D_diarrhea_018	0.266774446995185
D_diarrhea_end	D_diarrhea_018	0.502146192566551
D_recovery_d003	D_diarrhea_018	0.49472169929393
D_recovery_d004	D_diarrhea_018	0.298196261829519
D_recovery_d005	D_diarrhea_018	0.617570130040506
D_recovery_d006	D_diarrhea_018	0.564453556706221
D_recovery_d007	D_diarrhea_018	0.419429635416292
D_recovery_d008	D_diarrhea_018	0.747459436441302
D_recovery_d009	D_diarrhea_018	0.708751281114201
D_recovery_d010	D_diarrhea_018	0.762678021514533
D_recovery_d012	D_diarrhea_018	0.659441858952143
D_recovery_d014	D_diarrhea_018	0.789057283364087
D_recovery_d016	D_diarrhea_018	0.697927254125574
D_recovery_d023	D_diarrhea_018	0.670124172045003
D_recovery_d030	D_diarrhea_018	0.680529865473822
D_recovery_d086	D_diarrhea_018	0.828841054468169
E_diarrhea_007	D_diarrhea_018	0.9076701003497
E_diarrhea_022	D_diarrhea_018	0.74320407757406
E_diarrhea_030	D_diarrhea_018	0.712393081252889
E_diarrhea_035	D_diarrhea_018	0.812029932794869
E_diarrhea_047	D_diarrhea_018	0.615125662372019
E_diarrhea_051	D_diarrhea_018	0.497918162809162
E_diarrhea_053	D_diarrhea_018	0.487542710422276
E_diarrhea_058	D_diarrhea_018	0.531442883633376
E_diarrhea_061	D_diarrhea_018	0.578934832852763
E_diarrhea_062	D_diarrhea_018	0.390973789685746
E_diarrhea_064	D_diarrhea_018	0.461090237678377
E_diarrhea_065	D_diarrhea_018	0.305221396774493
E_diarrhea_066	D_diarrhea_018	0.364135921539621
E_diarrhea_end	D_diarrhea_018	0.642754816786932
E_recovery_d004	D_diarrhea_018	0.510524445678357
E_recovery_d007	D_diarrhea_018	0.697915727361429
E_recovery_d008	D_diarrhea_018	0.749438307404687
E_recovery_d009	D_diarrhea_018	0.80227385428359
E_recovery_d010	D_diarrhea_018	0.756258832324239
E_recovery_d011	D_diarrhea_018	0.483448070291471
E_recovery_d024	D_diarrhea_018	0.893771696476788
F_diarrhea_005	D_diarrhea_018	0.731423875607758
F_diarrhea_007	D_diarrhea_018	0.664334709979592
F_diarrhea_008	D_diarrhea_018	0.68329919294551
F_diarrhea_009	D_diarrhea_018	0.680678323430582
F_diarrhea_010	D_diarrhea_018	0.564849520688077
F_diarrhea_011	D_diarrhea_018	0.461919932452123
F_diarrhea_012	D_diarrhea_018	0.371065964405105
F_diarrhea_015	D_diarrhea_018	0.26373346723416
F_diarrhea_016	D_diarrhea_018	0.198563257386189
F_diarrhea_017	D_diarrhea_018	0.258927364928534
F_diarrhea_018	D_diarrhea_018	0.293601159843731
F_diarrhea_019	D_diarrhea_018	0.327185027366431
F_diarrhea_020	D_diarrhea_018	0.418095631968868
F_diarrhea_021	D_diarrhea_018	0.472123548177792
F_diarrhea_022	D_diarrhea_018	0.477378806904367
F_diarrhea_023	D_diarrhea_018	0.467095558034876
F_diarrhea_025	D_diarrhea_018	0.440056160715101
F_diarrhea_026	D_diarrhea_018	0.495430889345974
F_diarrhea_027	D_diarrhea_018	0.463265831307758
F_diarrhea_028	D_diarrhea_018	0.424551869828519
F_diarrhea_029	D_diarrhea_018	0.484410186660629
F_diarrhea_030	D_diarrhea_018	0.447118399939623
F_diarrhea_031	D_diarrhea_018	0.438532527691982
F_diarrhea_032	D_diarrhea_018	0.503564263385933
F_diarrhea_033	D_diarrhea_018	0.632763315682717
F_diarrhea_034	D_diarrhea_018	0.68331865477986
F_diarrhea_end	D_diarrhea_018	0.588886932914092
F_recovery_d004	D_diarrhea_018	0.832263269561041
F_recovery_d005	D_diarrhea_018	0.690522819299692
F_recovery_d006	D_diarrhea_018	0.782559050087167
F_recovery_d007	D_diarrhea_018	0.693008414273754
F_recovery_d008	D_diarrhea_018	0.706037348456935
F_recovery_d009	D_diarrhea_018	0.893795379083857
F_recovery_d010	D_diarrhea_018	0.742525304065458
F_recovery_d013	D_diarrhea_018	0.907027010737039
F_recovery_d015	D_diarrhea_018	0.834668712507601
F_recovery_d017	D_diarrhea_018	0.914641395337434
F_recovery_d021	D_diarrhea_018	0.9024854070618
F_recovery_d031	D_diarrhea_018	0.901838452608009
F_recovery_d038	D_diarrhea_018	0.867324572671268
F_recovery_d045	D_diarrhea_018	0.90104338644903
F_recovery_d052	D_diarrhea_018	0.902457414434698
F_recovery_d087	D_diarrhea_018	0.926992436554146
G_diarrhea_005	D_diarrhea_018	0.805931827658533
G_diarrhea_009	D_diarrhea_018	0.795905265642455
G_diarrhea_012	D_diarrhea_018	0.710402627616508
G_diarrhea_013	D_diarrhea_018	0.636763738100838
G_diarrhea_014	D_diarrhea_018	0.607082566486156
G_diarrhea_015	D_diarrhea_018	0.623183749622278
G_diarrhea_016	D_diarrhea_018	0.637612442986482
G_diarrhea_017	D_diarrhea_018	0.599792936146161
G_diarrhea_018	D_diarrhea_018	0.544094883447191
