cruiseid  lat        lon         date       year  month  day  yrday_gmt  depth  sigma_0  temp       sal        Abundance_e9312  Standard_Deviation_e9312  Abundance_eMED4  Standard_Deviation_eMED4  Abundance_NATL  Standard_Deviation_eNATL  Abundancee_SS120  Standard_Deviation_eSS120  Abundancee_9313  Standard_Deviation_e9313  
197.5     31.6667    -64.1667    03/08/05   2005  03     08   100396800  60     26.264   19.302     36.719     2.26E+03         3.07E+02                  6.40E+02         9.48E+01                  8.30E+02        1.65E+02                  6.50E-01          nd                         6.50E-01         nd                        
197.5     31.6667    -64.1667    03/08/05   2005  03     08   100396800  80     26.264   19.308     36.720     1.71E+03         3.12E+02                  4.49E+02         6.43E+01                  6.42E+02        5.67E+01                  6.50E-01          nd                         6.50E-01         nd                        
197.5     31.6667    -64.1667    03/08/05   2005  03     08   100396800  100    26.264   19.307     36.719     1.64E+03         3.17E+02                  4.55E+02         8.54E+01                  5.79E+02        1.00E+02                  6.50E-01          nd                         6.50E-01         nd                        
197.5     31.6667    -64.1667    03/08/05   2005  03     08   100396800  120    26.264   19.311     36.721     2.05E+03         3.00E+02                  4.89E+02         4.50E+01                  6.91E+02        1.15E+02                  6.50E-01          nd                         6.50E-01         nd                        
197.5     31.6667    -64.1667    03/08/05   2005  03     08   100396800  140    26.264   19.318     36.720     1.96E+03         1.74E+02                  4.99E+02         7.60E+01                  6.39E+02        5.67E+01                  6.50E-01          nd                         6.50E-01         nd                        
197.5     31.6667    -64.1667    03/08/05   2005  03     08   100396800  160    26.263   19.322     36.720     1.96E+03         1.88E+02                  4.96E+02         2.59E+01                  5.84E+02        3.75E+01                  6.50E-01          nd                         6.50E-01         nd                        
197.5     31.6667    -64.1667    03/08/05   2005  03     08   100396800  180    26.264   19.325     36.720     1.58E+03         8.24E+01                  4.15E+02         1.58E+01                  4.74E+02        4.11E+01                  6.50E-01          nd                         6.50E-01         nd                        
197.5     31.6667    -64.1667    03/08/05   2005  03     08   100396800  200    26.264   19.329     36.720     1.46E+03         1.78E+02                  3.59E+02         3.52E+01                  3.81E+02        5.66E+01                  6.50E-01          nd                         6.50E-01         nd                        
198       31.6667    -64.1667    03/21/05   2005  03     21   101520000  1      26.226   19.482     36.738     7.95E+03         3.60E+02                  3.84E+03         1.42E+02                  4.32E+03        2.75E+02                  6.50E-01          nd                         6.50E-01         nd                        
198       31.6667    -64.1667    03/21/05   2005  03     21   101520000  10     26.229   19.472     36.737     7.24E+03         9.55E+02                  3.55E+03         4.54E+02                  4.18E+03        4.07E+02                  6.50E-01          nd                         6.50E-01         nd                        
198       31.6667    -64.1667    03/21/05   2005  03     21   101520000  20     26.234   19.460     36.738     7.99E+03         1.50E+03                  3.76E+03         7.18E+02                  4.50E+03        1.12E+03                  6.50E-01          nd                         6.50E-01         nd                        
198       31.6667    -64.1667    03/21/05   2005  03     21   101520000  40     26.243   19.438     36.742     8.17E+03         2.89E+03                  5.26E+03         1.07E+03                  5.58E+03        1.01E+03                  6.50E-01          nd                         6.50E-01         nd                        
198       31.6667    -64.1667    03/21/05   2005  03     21   101520000  60     26.247   19.405     36.737     5.26E+03         5.36E+02                  3.40E+03         3.28E+02                  1.88E+03        1.91E+03                  6.50E-01          nd                         6.50E-01         nd                        
198       31.6667    -64.1667    03/21/05   2005  03     21   101520000  80     26.250   19.387     36.731     3.31E+03         1.17E+03                  1.88E+03         6.46E+02                  2.72E+03        1.01E+03                  6.50E-01          nd                         6.50E-01         nd                        
198       31.6667    -64.1667    03/21/05   2005  03     21   101520000  100    26.252   19.380     36.729     3.82E+03         1.05E+03                  2.06E+03         6.53E+02                  2.84E+03        8.91E+02                  6.50E-01          nd                         6.50E-01         nd                        
198       31.6667    -64.1667    03/21/05   2005  03     21   101520000  120    26.254   19.365     36.725     2.17E+03         6.65E+02                  1.18E+03         3.60E+02                  1.47E+03        4.58E+02                  6.50E-01          nd                         6.50E-01         nd                        
198       31.6667    -64.1667    03/21/05   2005  03     21   101520000  140    26.256   19.353     36.723     3.68E+03         8.10E+02                  1.89E+03         3.57E+02                  2.25E+03        3.41E+02                  6.50E-01          nd                         6.50E-01         nd                        
198       31.6667    -64.1667    03/21/05   2005  03     21   101520000  160    26.258   19.343     36.721     3.37E+03         7.39E+02                  1.79E+03         2.87E+02                  2.08E+03        3.52E+02                  6.50E-01          nd                         6.50E-01         nd                        
198       31.6667    -64.1667    03/21/05   2005  03     21   101520000  180    25.982   19.326     36.708     2.93E+03         3.73E+02                  1.56E+03         1.99E+02                  1.87E+03        2.83E+02                  6.50E-01          nd                         6.50E-01         nd                        
198       31.6667    -64.1667    03/21/05   2005  03     21   101520000  200    26.263   19.309     36.713     1.61E+03         5.14E+02                  8.63E+02         2.71E+02                  1.04E+03        2.55E+02                  6.50E-01          nd                         6.50E-01         nd                        
198.5     31.6667    -64.1667    04/06/05   2005  04     06   102902400  1      26.140   20.049     36.818     1.04E+04         3.10E+03                  2.41E+03         6.16E+02                  9.95E+02        2.71E+02                  6.50E-01          nd                         6.50E-01         nd                        
198.5     31.6667    -64.1667    04/06/05   2005  04     06   102902400  10     26.140   20.051     36.821     7.80E+03         1.47E+03                  1.87E+03         3.79E+02                  7.82E+02        1.40E+02                  6.50E-01          nd                         6.50E-01         nd                        
198.5     31.6667    -64.1667    04/06/05   2005  04     06   102902400  20     26.141   20.051     36.820     1.05E+04         5.65E+03                  2.67E+03         1.51E+03                  1.04E+03        5.74E+02                  6.50E-01          nd                         6.50E-01         nd                        
198.5     31.6667    -64.1667    04/06/05   2005  04     06   102902400  40     26.142   20.048     36.819     1.11E+04         2.82E+03                  3.13E+03         6.96E+02                  1.05E+03        2.57E+02                  6.50E-01          nd                         6.50E-01         nd                        
198.5     31.6667    -64.1667    04/06/05   2005  04     06   102902400  60     26.149   19.996     36.808     5.91E+03         2.16E+03                  2.17E+03         6.39E+02                  8.46E+02        2.68E+02                  1.56E+00          nd                         6.50E-01         nd                        
198.5     31.6667    -64.1667    04/06/05   2005  04     06   102902400  80     26.176   19.843     36.790     5.00E+03         1.89E+03                  2.42E+03         8.10E+02                  1.88E+03        5.55E+02                  1.32E+00          1.16E+00                   6.50E-01         nd                        
198.5     31.6667    -64.1667    04/06/05   2005  04     06   102902400  100    26.183   19.806     36.785     1.92E+03         5.83E+02                  9.11E+02         2.60E+02                  1.10E+03        3.35E+02                  1.45E+00          nd                         6.50E-01         nd                        
198.5     31.6667    -64.1667    04/06/05   2005  04     06   102902400  120    26.188   19.780     36.782     1.27E+03         6.57E+01                  6.96E+02         7.86E+01                  8.80E+02        8.76E+01                  2.50E+00          2.32E+00                   3.75E+00         1.02E+00                  
198.5     31.6667    -64.1667    04/06/05   2005  04     06   102902400  140    26.201   19.712     36.781     3.84E+02         8.66E+01                  2.10E+02         5.24E+01                  3.15E+02        7.06E+01                  3.29E+00          6.82E-01                   6.65E+00         1.55E+00                  
198.5     31.6667    -64.1667    04/06/05   2005  04     06   102902400  160    26.215   19.613     36.756     3.61E+02         8.48E+01                  3.33E+02         7.73E+01                  2.92E+02        6.68E+01                  1.27E+00          7.17E-01                   2.66E+00         2.25E+00                  
198.5     31.6667    -64.1667    04/06/05   2005  04     06   102902400  180    26.253   19.326     36.707     1.15E+02         2.49E+01                  1.22E+02         2.15E+01                  1.20E+02        4.26E+01                  4.04E+00          2.45E+00                   2.20E+00         7.42E-01                  
198.5     31.6667    -64.1667    04/06/05   2005  04     06   102902400  200    26.290   19.038     36.658     2.89E+01         6.56E+00                  2.07E+01         8.00E+00                  6.37E+01        1.28E+01                  7.27E+00          4.52E+00                   1.16E+01         3.93E+00                  
199       31.6667    -64.1667    04/19/05   2005  04     19   104025600  1      26.048   19.962     36.669     9.81E+03         1.59E+03                  7.21E+03         1.02E+03                  1.49E+03        2.21E+02                  6.50E-01          nd                         6.50E-01         nd                        
199       31.6667    -64.1667    04/19/05   2005  04     19   104025600  10     26.068   19.863     36.662     1.29E+04         7.22E+02                  8.87E+03         8.96E+02                  1.26E+03        1.04E+03                  6.50E-01          nd                         6.50E-01         nd                        
199       31.6667    -64.1667    04/19/05   2005  04     19   104025600  20     26.072   19.850     36.661     1.09E+04         3.37E+02                  7.95E+03         4.72E+01                  1.87E+03        1.12E+02                  6.50E-01          nd                         6.50E-01         nd                        
199       31.6667    -64.1667    04/19/05   2005  04     19   104025600  40     26.208   19.400     36.684     4.40E+03         2.47E+02                  3.81E+03         3.86E+02                  1.29E+04        8.05E+02                  2.44E+01          5.20E+00                   1.91E+01         3.72E+00                  
199       31.6667    -64.1667    04/19/05   2005  04     19   104025600  60     26.276   19.164     36.691     1.62E+02         3.36E+01                  2.88E+02         3.43E+01                  4.79E+02        9.37E+01                  1.60E+01          3.19E+00                   1.20E+01         4.77E+00                  
199       31.6667    -64.1667    04/19/05   2005  04     19   104025600  80     26.316   18.934     36.668     9.66E+01         1.04E+01                  1.70E+02         2.12E+01                  3.39E+02        2.67E+01                  1.13E+01          0.00E+00                   2.64E+00         2.03E+00                  
199       31.6667    -64.1667    04/19/05   2005  04     19   104025600  100    26.338   18.805     36.653     5.96E+01         6.42E+00                  8.32E+01         1.23E+01                  2.58E+02        2.16E+01                  6.59E+00          nd                         2.36E+00         nd                        
199       31.6667    -64.1667    04/19/05   2005  04     19   104025600  120    26.356   18.738     36.649     9.22E+00         4.39E+00                  1.14E+01         6.21E+00                  3.56E+01        4.84E+00                  1.86E+00          5.17E-02                   2.08E+00         1.29E+00                  
199       31.6667    -64.1667    04/19/05   2005  04     19   104025600  140    26.362   18.726     36.655     1.02E+01         1.70E+00                  2.04E+01         8.03E+00                  5.02E+01        6.61E+00                  6.50E-01          nd                         6.50E-01         nd                        
199       31.6667    -64.1667    04/19/05   2005  04     19   104025600  160    26.371   18.689     36.648     4.55E+00         2.23E+00                  9.20E+00         5.02E+00                  2.91E+01        5.82E+00                  6.50E-01          nd                         6.50E-01         nd                        
199       31.6667    -64.1667    04/19/05   2005  04     19   104025600  180    25.982   18.601     36.708     1.13E+00         nd                        6.50E-01         nd                        6.50E-01        nd                        6.50E-01          nd                         6.50E-01         nd                        
199       31.6667    -64.1667    04/19/05   2005  04     19   104025600  200    26.395   18.514     36.620     1.13E+00         2.07E-02                  6.50E-01         nd                        6.50E-01        nd                        6.50E-01          nd                         6.50E-01         nd                        
200       31.6667    -64.1667    05/17/05   2005  05     17   106444800  1      25.802   21.247     36.804     2.15E+03         5.03E+02                  1.66E+03         4.38E+02                  3.19E+01        6.77E+00                  6.50E-01          nd                         6.50E-01         nd                        
200       31.6667    -64.1667    05/17/05   2005  05     17   106444800  10     25.817   21.193     36.805     1.96E+03         1.49E+02                  1.56E+03         1.49E+02                  3.15E+01        7.21E+00                  6.50E-01          nd                         6.50E-01         nd                        
200       31.6667    -64.1667    05/17/05   2005  05     17   106444800  20     25.846   21.044     36.785     1.87E+03         3.82E+02                  1.49E+03         2.87E+02                  3.08E+01        6.38E+00                  6.50E-01          nd                         6.50E-01         nd                        
200       31.6667    -64.1667    05/17/05   2005  05     17   106444800  40     25.950   20.551     36.746     7.72E+03         3.34E+02                  5.84E+03         2.76E+02                  6.03E+02        8.11E+01                  6.50E-01          nd                         6.50E-01         nd                        
200       31.6667    -64.1667    05/17/05   2005  05     17   106444800  60     26.177   19.710     36.746     1.43E+04         6.66E+02                  6.00E+03         2.62E+02                  1.46E+04        7.13E+02                  6.99E+00          3.28E+00                   6.50E-01         nd                        
200       31.6667    -64.1667    05/17/05   2005  05     17   106444800  80     26.217   19.509     36.732     1.22E+04         2.84E+03                  1.96E+03         4.62E+02                  3.07E+04        2.69E+02                  7.16E+01          2.02E+00                   4.31E+01         3.96E+01                  
200       31.6667    -64.1667    05/17/05   2005  05     17   106444800  100    26.254   19.332     36.717     7.57E+02         2.30E+01                  1.67E+02         4.66E+00                  1.11E+04        8.86E+02                  1.26E+02          1.37E+01                   2.27E+01         9.35E+00                  
200       31.6667    -64.1667    05/17/05   2005  05     17   106444800  120    26.273   19.172     36.688     4.01E+01         1.85E+01                  2.47E+01         1.33E+01                  6.03E+02        1.51E+02                  1.89E+01          5.51E+00                   1.66E+01         7.08E+00                  
200       31.6667    -64.1667    05/17/05   2005  05     17   106444800  140    26.294   19.030     36.667     1.73E+01         5.49E+00                  1.48E+01         4.45E+00                  1.40E+02        2.74E+01                  8.72E+00          3.59E+00                   6.57E+00         1.89E+00                  
200       31.6667    -64.1667    05/17/05   2005  05     17   106444800  160    26.315   18.997     36.679     3.18E+01         1.20E+01                  2.70E+01         1.56E+01                  2.48E+02        3.37E+01                  1.83E+00          7.95E-01                   4.24E+00         nd                        
200       31.6667    -64.1667    05/17/05   2005  05     17   106444800  180    25.982   18.826     36.708     1.63E+01         4.50E+00                  1.11E+01         6.43E+00                  9.30E+01        1.47E+01                  9.84E-01          5.79E-01                   6.50E-01         nd                        
200       31.6667    -64.1667    05/17/05   2005  05     17   106444800  200    26.358   18.655     36.615     3.46E+00         1.44E+00                  5.88E+00         3.32E+00                  2.29E+01        4.30E+00                  6.50E-01          nd                         6.50E-01         nd                        
201       31.6667    -64.1667    06/14/05   2005  06     14   108864000  1      24.965   24.132     36.795     2.50E+02         3.12E+01                  4.36E+02         1.91E+01                  1.96E+00        2.27E+00                  6.50E-01          nd                         6.50E-01         nd                        
201       31.6667    -64.1667    06/14/05   2005  06     14   108864000  10     25.025   23.926     36.796     2.73E+02         4.05E+01                  4.26E+02         2.79E+01                  2.63E+00        nd                        6.50E-01          nd                         6.50E-01         nd                        
201       31.6667    -64.1667    06/14/05   2005  06     14   108864000  20     25.096   23.631     36.773     3.94E+02         7.98E+01                  6.61E+02         1.12E+02                  3.37E+00        6.11E-01                  6.50E-01          nd                         6.50E-01         nd                        
201       31.6667    -64.1667    06/14/05   2005  06     14   108864000  40     25.677   21.646     36.785     8.69E+03         8.45E+02                  1.11E+04         7.85E+02                  8.72E+01        2.04E+01                  6.50E-01          nd                         6.50E-01         nd                        
201       31.6667    -64.1667    06/14/05   2005  06     14   108864000  60     26.037   20.328     36.781     2.27E+04         2.47E+03                  2.84E+04         2.45E+03                  2.09E+03        2.06E+02                  6.50E-01          nd                         6.50E-01         nd                        
201       31.6667    -64.1667    06/14/05   2005  06     14   108864000  80     26.123   19.977     36.775     2.40E+04         2.42E+03                  2.57E+04         2.43E+03                  8.20E+03        5.98E+02                  1.91E+00          1.16E+00                   6.50E-01         nd                        
201       31.6667    -64.1667    06/14/05   2005  06     14   108864000  100    26.196   19.607     36.738     6.71E+03         6.06E+02                  6.11E+02         4.68E+01                  2.09E+04        1.52E+03                  1.53E+03          1.48E+02                   1.78E+02         1.02E+01                  
201       31.6667    -64.1667    06/14/05   2005  06     14   108864000  120    26.247   19.347     36.711     3.05E+02         1.38E+01                  4.81E+01         5.27E+00                  6.99E+03        2.93E+02                  3.61E+02          8.73E+00                   2.62E+02         3.07E+01                  
201       31.6667    -64.1667    06/14/05   2005  06     14   108864000  140    26.264   19.255     36.706     6.95E+01         6.74E+00                  2.15E+01         4.13E+00                  1.84E+03        2.82E+01                  4.77E+01          1.40E+01                   5.08E+01         4.19E+00                  
201       31.6667    -64.1667    06/14/05   2005  06     14   108864000  160    26.278   19.180     36.693     9.31E+00         2.87E+00                  5.54E+00         1.75E+00                  1.25E+02        2.43E+01                  1.09E+01          2.57E+00                   3.97E+01         2.66E+01                  
201       31.6667    -64.1667    06/14/05   2005  06     14   108864000  180    25.982   19.074     36.708     2.61E+00         8.94E-01                  4.87E+00         2.20E+00                  2.31E+01        4.37E+00                  1.99E+00          nd                         3.16E+00         7.35E-01                  
201       31.6667    -64.1667    06/14/05   2005  06     14   108864000  200    26.308   18.969     36.663     6.50E-01         nd                        2.51E+00         nd                        1.62E+00        nd                        6.50E-01          nd                         1.50E+00         nd                        
202       31.6667    -64.1667    07/19/05   2005  07     19   111888000  1      23.707   27.892     36.840     7.38E+01         2.70E+01                  4.32E+00         7.30E-01                  1.99E+00        nd                        6.50E-01          nd                         6.50E-01         nd                        
202       31.6667    -64.1667    07/19/05   2005  07     19   111888000  10     23.732   27.795     36.832     1.02E+02         4.84E+00                  8.52E+00         5.34E+00                  1.70E+01        7.65E+00                  6.50E-01          nd                         6.50E-01         nd                        
202       31.6667    -64.1667    07/19/05   2005  07     19   111888000  20     24.183   26.663     36.954     7.14E+02         9.75E+01                  1.23E+02         1.32E+01                  1.89E+00        1.09E+00                  6.50E-01          nd                         6.50E-01         nd                        
202       31.6667    -64.1667    07/19/05   2005  07     19   111888000  40     25.296   22.684     36.848     6.77E+03         6.01E+02                  4.56E+03         5.19E+02                  1.10E+00        nd                        6.50E-01          nd                         6.50E-01         nd                        
202       31.6667    -64.1667    07/19/05   2005  07     19   111888000  60     25.714   20.816     36.712     2.95E+04         9.51E+02                  2.38E+04         1.24E+03                  3.21E+02        2.40E+01                  6.50E-01          nd                         6.50E-01         nd                        
202       31.6667    -64.1667    07/19/05   2005  07     19   111888000  80     25.966   19.904     36.729     2.37E+04         2.43E+03                  2.40E+04         1.27E+03                  3.48E+03        7.68E+01                  3.36E+00          6.19E-01                   6.50E-01         nd                        
202       31.6667    -64.1667    07/19/05   2005  07     19   111888000  100    26.055   19.511     36.721     2.17E+04         1.67E+04                  2.37E+04         1.83E+04                  6.33E+03        4.93E+03                  1.88E+01          1.35E+01                   2.49E+00         nd                        
202       31.6667    -64.1667    07/19/05   2005  07     19   111888000  120    26.117   19.155     36.673     9.78E+03         6.97E+02                  1.60E+03         1.21E+02                  1.89E+04        2.50E+03                  2.87E+03          4.27E+02                   3.99E+02         4.74E+01                  
202       31.6667    -64.1667    07/19/05   2005  07     19   111888000  140    26.152   19.004     36.667     1.04E+03         7.06E+01                  1.07E+02         2.49E+01                  3.58E+03        4.61E+02                  1.85E+03          1.97E+02                   3.53E+02         6.46E+01                  
202       31.6667    -64.1667    07/19/05   2005  07     19   111888000  160    26.172   18.888     36.654     1.20E+02         2.11E+01                  2.23E+01         7.53E+00                  2.71E+03        3.12E+02                  3.92E+02          4.47E+01                   2.16E+02         1.10E+01                  
202       31.6667    -64.1667    07/19/05   2005  07     19   111888000  180    25.982   18.774     36.708     8.14E+00         4.76E+00                  2.00E+00         6.80E-01                  2.71E+02        7.73E+01                  1.07E+01          7.38E+00                   8.79E+01         7.40E+01                  
202       31.6667    -64.1667    07/19/05   2005  07     19   111888000  200    26.212   18.661     36.631     2.80E+00         1.98E+00                  2.44E+00         nd                        5.89E+01        6.82E+00                  1.52E+00          7.58E-01                   3.26E+00         1.88E+00                  
203       31.6667    -64.1667    08/09/05   2005  08     09   113702400  1      24.022   26.945     36.705     4.05E+03         5.52E+02                  1.61E+03         2.76E+02                  9.87E-01        nd                        6.50E-01          nd                         6.50E-01         nd                        
203       31.6667    -64.1667    08/09/05   2005  08     09   113702400  10     24.096   26.701     36.699     3.19E+03         1.79E+02                  1.44E+03         1.56E+02                  9.87E-01        nd                        6.50E-01          nd                         6.50E-01         nd                        
203       31.6667    -64.1667    08/09/05   2005  08     09   113702400  20     24.103   26.678     36.697     4.77E+03         6.76E+02                  3.99E+03         3.27E+02                  8.94E-01        3.45E-01                  6.50E-01          nd                         6.50E-01         nd                        
203       31.6667    -64.1667    08/09/05   2005  08     09   113702400  40     25.561   21.942     36.740     2.94E+04         1.71E+03                  3.03E+04         3.36E+03                  1.47E+02        2.77E+01                  6.50E-01          nd                         6.50E-01         nd                        
203       31.6667    -64.1667    08/09/05   2005  08     09   113702400  60     26.038   20.166     36.705     2.80E+04         4.74E+03                  2.46E+04         3.65E+03                  3.55E+03        6.26E+02                  3.71E+00          1.05E+00                   6.50E-01         nd                        
203       31.6667    -64.1667    08/09/05   2005  08     09   113702400  80     26.191   19.488     36.691     1.72E+04         2.17E+03                  3.92E+03         4.30E+02                  1.13E+04        1.90E+03                  2.35E+02          4.49E+01                   1.15E+01         2.39E+00                  
203       31.6667    -64.1667    08/09/05   2005  08     09   113702400  100    26.265   19.149     36.668     2.10E+03         7.03E+02                  1.85E+02         5.60E+01                  4.81E+03        1.87E+03                  5.99E+03          2.48E+03                   6.07E+02         2.51E+02                  
203       31.6667    -64.1667    08/09/05   2005  08     09   113702400  120    26.295   19.027     36.665     1.54E+02         3.22E+01                  1.89E+01         1.39E+01                  2.52E+03        4.11E+02                  3.01E+02          5.99E+01                   1.02E+02         2.27E+01                  
203       31.6667    -64.1667    08/09/05   2005  08     09   113702400  140    26.308   18.978     36.663     1.90E+01         4.98E+00                  6.84E+00         3.92E+00                  1.12E+03        2.28E+02                  3.53E+01          1.69E+01                   2.29E+01         9.13E+00                  
203       31.6667    -64.1667    08/09/05   2005  08     09   113702400  160    26.319   18.916     36.665     4.41E+00         1.76E+00                  2.28E+00         1.40E+00                  1.16E+02        1.72E+01                  4.39E+00          1.95E+00                   8.20E+00         2.01E+00                  
203       31.6667    -64.1667    08/09/05   2005  08     09   113702400  180    25.982   18.780     36.708     2.38E+00         2.38E+00                  3.59E+00         1.53E-02                  8.41E+01        8.67E+00                  5.13E+00          6.71E-01                   3.23E+01         5.80E+00                  
203       31.6667    -64.1667    08/09/05   2005  08     09   113702400  200    26.367   18.644     36.642     2.23E+00         5.73E-01                  1.30E+00         nd                        1.63E+01        7.10E+00                  9.32E-01          8.31E-02                   2.33E+00         nd                        
204       31.6667    -64.1667    09/06/05   2005  09     06   116121600  1      23.359   28.106     36.329     3.02E+04         2.17E+03                  2.30E+01         9.65E+00                  2.72E+00        nd                        6.50E-01          nd                         6.50E-01         nd                        
204       31.6667    -64.1667    09/06/05   2005  09     06   116121600  10     23.359   28.123     36.338     2.28E+04         4.29E+03                  1.71E+01         9.53E+00                  1.76E+00        nd                        6.50E-01          nd                         6.50E-01         nd                        
204       31.6667    -64.1667    09/06/05   2005  09     06   116121600  20     23.486   27.642     36.325     5.15E+04         3.05E+03                  1.92E+02         2.45E+01                  6.94E-01        nd                        6.50E-01          nd                         6.50E-01         nd                        
204       31.6667    -64.1667    09/06/05   2005  09     06   116121600  40     25.011   23.772     36.676     4.91E+04         3.94E+03                  2.56E+04         1.71E+03                  9.54E+01        2.02E+01                  6.50E-01          nd                         6.50E-01         nd                        
204       31.6667    -64.1667    09/06/05   2005  09     06   116121600  60     25.599   21.764     36.726     4.05E+04         3.07E+03                  2.35E+04         1.60E+03                  1.04E+02        1.00E+01                  6.50E-01          nd                         6.50E-01         nd                        
204       31.6667    -64.1667    09/06/05   2005  09     06   116121600  80     26.014   20.234     36.720     4.57E+04         5.63E+03                  2.26E+04         1.66E+03                  2.42E+03        7.69E+02                  8.34E-01          2.46E-01                   6.50E-01         nd                        
204       31.6667    -64.1667    09/06/05   2005  09     06   116121600  100    26.189   19.491     36.689     2.71E+04         2.01E+03                  2.11E+03         1.48E+02                  1.17E+04        9.55E+02                  7.99E+01          1.04E+01                   6.50E-01         nd                        
204       31.6667    -64.1667    09/06/05   2005  09     06   116121600  120    26.252   19.231     36.688     4.89E+02         4.42E+01                  3.43E+01         1.71E+01                  1.99E+03        4.63E+01                  3.30E+03          1.71E+02                   1.33E+02         2.66E+01                  
204       31.6667    -64.1667    09/06/05   2005  09     06   116121600  140    26.295   19.009     36.667     3.96E+01         2.17E+01                  3.10E+00         3.98E-02                  5.62E+02        1.99E+02                  3.79E+02          1.64E+02                   6.81E+01         3.16E+01                  
204       31.6667    -64.1667    09/06/05   2005  09     06   116121600  160    26.325   18.855     36.653     6.09E+00         2.54E+00                  3.28E+00         2.38E-01                  1.84E+02        2.39E+01                  5.40E+01          6.95E+00                   1.57E+01         4.88E+00                  
204       31.6667    -64.1667    09/06/05   2005  09     06   116121600  180    25.982   18.751     36.708     3.36E+00         8.06E-01                  6.50E-01         nd                        3.96E+01        9.90E+00                  1.25E+00          2.46E-01                   6.50E-01         nd                        
204       31.6667    -64.1667    09/06/05   2005  09     06   116121600  200    26.364   18.647     36.632     3.91E+00         2.59E+00                  6.50E-01         nd                        1.26E+01        4.08E+00                  1.60E+00          nd                         6.50E-01         nd                        
205       31.6667    -64.1667    10/11/05   2005  10     11   119145600  1      24.237   26.027     36.606     1.65E+04         2.63E+03                  1.35E+03         2.87E+02                  4.14E+00        2.28E+00                  1.42E+00          nd                         6.50E-01         nd                        
205       31.6667    -64.1667    10/11/05   2005  10     11   119145600  10     24.235   26.030     36.606     2.02E+04         1.58E+03                  1.66E+03         1.28E+02                  4.56E+00        1.72E+00                  6.50E-01          nd                         6.50E-01         nd                        
205       31.6667    -64.1667    10/11/05   2005  10     11   119145600  20     24.255   26.005     36.619     2.01E+04         2.13E+03                  1.76E+03         1.29E+02                  2.88E+00        1.72E+00                  6.50E-01          nd                         2.63E+00         nd                        
205       31.6667    -64.1667    10/11/05   2005  10     11   119145600  40     24.326   25.930     36.678     1.48E+04         1.20E+03                  1.78E+03         1.81E+02                  1.77E+00        1.58E+00                  6.50E-01          nd                         2.50E+00         nd                        
205       31.6667    -64.1667    10/11/05   2005  10     11   119145600  60     25.506   21.977     36.683     8.02E+04         6.81E+03                  3.19E+04         4.85E+03                  1.04E+03        3.58E+02                  6.50E-01          nd                         2.38E+00         nd                        
205       31.6667    -64.1667    10/11/05   2005  10     11   119145600  80     25.939   20.503     36.714     5.16E+04         4.23E+03                  1.80E+04         1.06E+03                  7.31E+03        1.69E+03                  6.50E+00          3.30E+00                   1.68E+00         nd                        
205       31.6667    -64.1667    10/11/05   2005  10     11   119145600  100    26.146   19.666     36.686     1.24E+04         1.63E+03                  1.02E+03         5.38E+01                  1.65E+04        2.21E+03                  6.20E+03          4.55E+02                   4.05E+02         1.32E+01                  
205       31.6667    -64.1667    10/11/05   2005  10     11   119145600  120    26.247   19.259     36.678     2.79E+02         6.23E+01                  2.36E+01         2.15E+00                  1.37E+03        2.08E+02                  7.63E+03          1.33E+03                   2.01E+03         3.80E+02                  
205       31.6667    -64.1667    10/11/05   2005  10     11   119145600  140    26.293   19.049     36.667     2.23E+01         3.82E+00                  5.57E+00         2.13E+00                  2.49E+02        3.21E+01                  1.73E+03          1.88E+02                   6.77E+02         1.09E+02                  
205       31.6667    -64.1667    10/11/05   2005  10     11   119145600  160    26.312   18.945     36.656     4.84E+00         1.26E+00                  3.97E+00         nd                        2.10E+02        1.23E+02                  2.86E+02          1.47E+02                   2.17E+02         2.48E+02                  
205       31.6667    -64.1667    10/11/05   2005  10     11   119145600  180    25.982   18.828     36.708     3.77E+00         2.94E+00                  2.36E+00         nd                        6.21E+01        1.61E+01                  3.54E+01          4.93E+00                   9.18E+01         2.43E+01                  
205       31.6667    -64.1667    10/11/05   2005  10     11   119145600  200    26.359   18.710     36.638     4.43E+00         3.43E+00                  6.50E-01         nd                        6.13E+00        1.51E+00                  2.83E+00          8.51E-01                   1.33E+01         1.64E+00                  
206       31.6667    -64.1667    11/10/05   2005  11     10   121737600  1      24.695   24.693     36.661     4.73E+04         2.87E+03                  3.38E+03         3.65E+01                  3.51E+00        2.12E+00                  6.50E-01          nd                         6.50E-01         nd                        
206       31.6667    -64.1667    11/10/05   2005  11     10   121737600  10     24.694   24.696     36.662     5.31E+04         2.20E+03                  4.20E+03         4.47E+02                  3.01E+00        1.14E+00                  6.50E-01          nd                         6.50E-01         nd                        
206       31.6667    -64.1667    11/10/05   2005  11     10   121737600  20     24.693   24.699     36.662     4.39E+04         6.34E+03                  3.33E+03         3.70E+02                  1.73E+00        nd                        2.30E+00          1.32E+00                   6.50E-01         nd                        
206       31.6667    -64.1667    11/10/05   2005  11     10   121737600  40     24.700   24.688     36.665     5.13E+04         1.31E+04                  4.29E+03         8.99E+02                  3.10E+00        2.34E-01                  6.60E+00          nd                         6.50E-01         nd                        
